timestamp,run_id,model_name,budget_mode,scheme,score_scheme,score_bits,score_decay_scheme,score_decay_application,score_length_bits,score_frac_bits,score_signed,hw_delta_bits,hw_age_lut_entries,ratio,window_tokens,window_ratio,high_bits,low_bits,high_precision_native,sweep_mode,num_samples,num_records,max_tokens,seed,t_p,k,seq_len,accuracy,baseline_accuracy,kv_size_before,kv_size_after,compression_pct,avg_seq_len,kv_bytes_occupied
2026-09-10 19:20:06,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,native,,lut,ranking,,,,,512,0.25,32,0.5,8,4,True,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,645398528.0,30.0537109375,1157.425,606824038.4
2026-09-10 19:25:47,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,native,,lut,ranking,,,,,512,0.5,32,0.5,8,4,True,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,754319360.0,35.125732421875,1157.425,606824038.4
2026-09-10 19:31:30,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,native,,lut,ranking,,,,,512,0.75,32,0.5,8,4,True,grid,40,40,4096,0,1106,829,4096,0.975,0.975,2147483648.0,862846976.0,40.179443359375,1157.425,606824038.4
2026-09-10 19:37:24,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,2,False,17,512,0.25,32,0.5,8,4,True,grid,40,40,4096,0,1106,276,4096,1.0,0.975,2147483648.0,645398528.0,30.0537109375,1157.425,606824038.4
2026-09-10 19:43:17,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,2,False,17,512,0.5,32,0.5,8,4,True,grid,40,40,4096,0,1106,553,4096,1.0,0.975,2147483648.0,754319360.0,35.125732421875,1157.425,606824038.4
2026-09-10 19:49:11,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,2,False,17,512,0.75,32,0.5,8,4,True,grid,40,40,4096,0,1106,829,4096,1.0,0.975,2147483648.0,862846976.0,40.179443359375,1157.425,606824038.4
2026-09-10 19:55:00,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,4,False,17,512,0.25,32,0.5,8,4,True,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,645398528.0,30.0537109375,1157.425,606824038.4
2026-09-10 20:00:51,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,4,False,17,512,0.5,32,0.5,8,4,True,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,754319360.0,35.125732421875,1157.425,606824038.4
2026-09-10 20:06:45,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,4,False,17,512,0.75,32,0.5,8,4,True,grid,40,40,4096,0,1106,829,4096,0.975,0.975,2147483648.0,862846976.0,40.179443359375,1157.425,606824038.4
2026-09-10 20:15:39,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,6,False,17,512,0.25,32,0.5,8,4,True,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,645398528.0,30.0537109375,1157.425,606824038.4
2026-09-10 20:21:27,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,6,False,17,512,0.5,32,0.5,8,4,True,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,754319360.0,35.125732421875,1157.425,606824038.4
2026-09-10 20:27:19,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,14,6,False,17,512,0.75,32,0.5,8,4,True,grid,40,40,4096,0,1106,829,4096,0.975,0.975,2147483648.0,862846976.0,40.179443359375,1157.425,606824038.4
2026-09-10 20:33:27,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,12,False,17,512,0.25,32,0.5,8,4,True,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,645398528.0,30.0537109375,1157.425,606824038.4
2026-09-10 20:39:20,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,12,False,17,512,0.5,32,0.5,8,4,True,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,754319360.0,35.125732421875,1157.425,606824038.4
2026-09-10 20:45:15,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,12,False,17,512,0.75,32,0.5,8,4,True,grid,40,40,4096,0,1106,829,4096,0.975,0.975,2147483648.0,862846976.0,40.179443359375,1157.425,606824038.4
2026-09-10 20:51:18,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.25,32,0.5,8,4,True,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,645398528.0,30.0537109375,1157.425,606824038.4
